0,582.2139619282567,1661.1178123147401,0.4434580632713316,1.903589129447937,4.513817310333252,1.6179852485656738,-0.25644353350584526,-0.007877055482030364,0.004294289502202912,-0.9665175762486892,-9.76247708555776,5.8007153636357005,0.7290408611297607,3e8750f331d7499e9b5123e9eb70f2e2,
0,635.6260662089202,1620.4529338955765,-1.0620947832132661,1.9121379852294922,4.53431510925293,1.6891149282455444,-0.9516647857801549,-0.0038733295670210516,-0.008092357101670394,0.3070075676276016,3.5763667616932704,-2.49052837712084,0.6318276524543762,3e8750f331d7499e9b5123e9eb70f2e2,
0,583.3222671402067,1656.5932186370096,0.4342291354077327,1.9861811399459839,4.822470664978027,1.7332887649536133,-0.9700938598119354,-0.004406748983811727,-0.007814696973612544,0.24256424763304524,8.021691703481782,-4.47795223563982,0.5924941301345825,3e8750f331d7499e9b5123e9eb70f2e2,
1,587.2142085246296,1654.5244097095804,0.39829397495830143,1.8999993801116943,4.493030548095703,1.6440086364746094,-0.9836258178422157,-0.004079602062608256,-0.007840969162376208,0.1800059069137388,6.97027727022589,-2.8850507474950295,0.8338865637779236,3950bd41f74548429c0f7700ff3d8269,
1,577.0108589155751,1663.9539786617418,0.6600568284447971,1.9560290575027466,4.6194281578063965,1.6083295345306396,-0.2911610898223021,-0.008255571456044365,0.0031574499724805914,-0.9566332086139884,-8.036301184844614,5.253290641139529,0.7508360743522644,3950bd41f74548429c0f7700ff3d8269,
1,637.4457003472534,1618.5724130228418,-1.0484313103657528,1.8574219942092896,4.421943187713623,1.6222065687179565,-0.9386685172495582,-0.0026863093550178636,-0.008420670545966971,0.3447075438311744,3.7312380746850944,-3.203366354925402,0.7014795541763306,3950bd41f74548429c0f7700ff3d8269,
1,638.0499133351911,1625.551072847329,-0.9074759409097201,1.866231918334961,4.318757057189941,1.6528068780899048,-0.3333199610915546,-0.008387536560238957,0.0027880424755062486,-0.9427723370928582,-5.396954442235517,4.543246834107127,0.5597501397132874,3950bd41f74548429c0f7700ff3d8269,
2,591.0633534066812,1652.4577491128616,0.3922183589425854,1.9404723644256592,4.613273620605469,1.6858909130096436,-0.9746218282748585,-0.00761029035305354,-0.005904156241020487,0.22365043319876643,7.846516685776872,-3.7616260248373994,0.784996509552002,c5f58c19249d4137ae063b0e9ecd8b8e,
2,635.4613110114382,1627.6542233022615,-0.8708219138473509,1.870942234992981,4.535003185272217,1.6943081617355347,-0.3028377461531992,-0.006508477015551903,0.007100373730599929,-0.9529934542926696,-6.54129242252728,4.6618297758702845,0.7003067135810852,c5f58c19249d4137ae063b0e9ecd8b8e,
2,639.8917043184284,1616.2549505045288,-0.9966007462762461,1.9077537059783936,4.592564105987549,1.6899607181549072,-0.9447216870643576,-0.00692720438153616,-0.00669248979323743,0.32773183917663223,5.0332398727224135,-4.1865740418523405,0.6752632856369019,c5f58c19249d4137ae063b0e9ecd8b8e,
2,572.1492275272154,1666.2808650587167,0.7792413043635379,1.8981738090515137,4.51975154876709,1.6435896158218384,0.2684967237260612,0.0062498853292291354,-0.007329018593757786,0.9632324401556432,-8.71273126399131,4.8974375037854925,0.5742635726928711,c5f58c19249d4137ae063b0e9ecd8b8e,
